11747125965e48e3ab6a80cb0e221c90,市政府规章备案_json,json,7331,95222,市政府规章备案,zip,1114,12,1.0879,2018-09-11 02:43:35,1,1,0,0,2,,,,,,
896f886029b04a6280140574a233ca88,市政府规章备案_xml,xml,7330,95222,市政府规章备案,zip,1187,12,1.1592,2018-09-11 02:43:35,1,1,0,0,2,,,,,,
98a5a7a46d5742c490c7d81cf0cafbf5,市政府规章备案_xls,xls,7329,95222,市政府规章备案,zip,2393,12,2.3369,2018-09-11 02:43:35,1,1,0,0,2,,,,,,
b992dfff86c840c48bbd13897742a920,市政府规章备案_csv,csv,7332,95222,市政府规章备案,zip,932,12,0.9102,2018-09-11 02:43:35,1,1,0,0,2,,,,,,
